COD_MUN;NOME_MUN;POP;REGIAO;TAM_MUN
3513009;Cotia - SP;  253608;Sudeste;De 200 mil a 500 mil hab.
3513108;Cravinhos - SP;   35579;Sudeste;Ate 50 mil hab.
3513207;Cristais Paulista - SP;    8718;Sudeste;Ate 50 mil hab.
3513306;Cruzália - SP;    2046;Sudeste;Ate 50 mil hab.
3513405;Cruzeiro - SP;   82571;Sudeste;De 50 mil a 200 mil hab.
3513504;Cubatão - SP;  131626;Sudeste;De 50 mil a 200 mil hab.
3513603;Cunha - SP;   21459;Sudeste;Ate 50 mil hab.
3513702;Descalvado - SP;   33910;Sudeste;Ate 50 mil hab.
3513801;Diadema - SP;  426757;Sudeste;De 200 mil a 500 mil hab.
3513850;Dirce Reis - SP;    1799;Sudeste;Ate 50 mil hab.
3513900;Divinolândia - SP;   11086;Sudeste;Ate 50 mil hab.
3514007;Dobrada - SP;    9010;Sudeste;Ate 50 mil hab.
3514106;Dois Córregos - SP;   27512;Sudeste;Ate 50 mil hab.
3514205;Dolcinópolis - SP;    2112;Sudeste;Ate 50 mil hab.
3514304;Dourado - SP;    8878;Sudeste;Ate 50 mil hab.
3514403;Dracena - SP;   47043;Sudeste;Ate 50 mil hab.
3514502;Duartina - SP;   12433;Sudeste;Ate 50 mil hab.
3514601;Dumont - SP;   10023;Sudeste;Ate 50 mil hab.
3514700;Echaporã - SP;    6064;Sudeste;Ate 50 mil hab.
3514809;Eldorado - SP;   15544;Sudeste;Ate 50 mil hab.
3514908;Elias Fausto - SP;   17936;Sudeste;Ate 50 mil hab.
3514924;Elisiário - SP;    3697;Sudeste;Ate 50 mil hab.
3514957;Embaúba - SP;    2449;Sudeste;Ate 50 mil hab.
3515004;Embu das Artes - SP;  276535;Sudeste;De 200 mil a 500 mil hab.
3515103;Embu-Guaçu - SP;   69901;Sudeste;De 50 mil a 200 mil hab.
3515129;Emilianópolis - SP;    3227;Sudeste;Ate 50 mil hab.
3515152;Engenheiro Coelho - SP;   21249;Sudeste;Ate 50 mil hab.
3515186;Espírito Santo do Pinhal - SP;   44471;Sudeste;Ate 50 mil hab.
3515194;Espírito Santo do Turvo - SP;    4878;Sudeste;Ate 50 mil hab.
3515202;Estrela d'Oeste - SP;    8419;Sudeste;Ate 50 mil hab.
3515301;Estrela do Norte - SP;    2770;Sudeste;Ate 50 mil hab.
3515350;Euclides da Cunha Paulista - SP;    9325;Sudeste;Ate 50 mil hab.
3515400;Fartura - SP;   16070;Sudeste;Ate 50 mil hab.
3515509;Fernandópolis - SP;   69402;Sudeste;De 50 mil a 200 mil hab.
3515608;Fernando Prestes - SP;    5794;Sudeste;Ate 50 mil hab.
3515657;Fernão - SP;    1727;Sudeste;Ate 50 mil hab.
3515707;Ferraz de Vasconcelos - SP;  196500;Sudeste;De 50 mil a 200 mil hab.
3515806;Flora Rica - SP;    1430;Sudeste;Ate 50 mil hab.
3515905;Floreal - SP;    2900;Sudeste;Ate 50 mil hab.
3516002;Flórida Paulista - SP;   14790;Sudeste;Ate 50 mil hab.
3516101;Florínea - SP;    2653;Sudeste;Ate 50 mil hab.
3516200;Franca - SP;  355901;Sudeste;De 200 mil a 500 mil hab.
3516309;Francisco Morato - SP;  177633;Sudeste;De 50 mil a 200 mil hab.
3516408;Franco da Rocha - SP;  156492;Sudeste;De 50 mil a 200 mil hab.
3516507;Gabriel Monteiro - SP;    2776;Sudeste;Ate 50 mil hab.
3516606;Gália - SP;    6482;Sudeste;Ate 50 mil hab.
3516705;Garça - SP;   44409;Sudeste;Ate 50 mil hab.
3516804;Gastão Vidigal - SP;    4860;Sudeste;Ate 50 mil hab.
3516853;Gavião Peixoto - SP;    4815;Sudeste;Ate 50 mil hab.
3516903;General Salgado - SP;   10862;Sudeste;Ate 50 mil hab.
3517000;Getulina - SP;   11447;Sudeste;Ate 50 mil hab.
3517109;Glicério - SP;    4829;Sudeste;Ate 50 mil hab.
3517208;Guaiçara - SP;   12294;Sudeste;Ate 50 mil hab.
3517307;Guaimbê - SP;    5785;Sudeste;Ate 50 mil hab.
3517406;Guaíra - SP;   41040;Sudeste;Ate 50 mil hab.
3517505;Guapiaçu - SP;   21775;Sudeste;Ate 50 mil hab.
3517604;Guapiara - SP;   17025;Sudeste;Ate 50 mil hab.
3517703;Guará - SP;   21308;Sudeste;Ate 50 mil hab.
3517802;Guaraçaí - SP;    8290;Sudeste;Ate 50 mil hab.
3517901;Guaraci - SP;   11287;Sudeste;Ate 50 mil hab.
3518008;Guarani d'Oeste - SP;    1998;Sudeste;Ate 50 mil hab.
3518107;Guarantã - SP;    6675;Sudeste;Ate 50 mil hab.
3518206;Guararapes - SP;   33100;Sudeste;Ate 50 mil hab.
3518305;Guararema - SP;   30136;Sudeste;Ate 50 mil hab.
3518404;Guaratinguetá - SP;  122505;Sudeste;De 50 mil a 200 mil hab.
3518503;Guareí - SP;   18887;Sudeste;Ate 50 mil hab.
3518602;Guariba - SP;   40487;Sudeste;Ate 50 mil hab.
3518701;Guarujá - SP;  322750;Sudeste;De 200 mil a 500 mil hab.
3518800;Guarulhos - SP; 1392121;Sudeste;Acima de 500 mil hab.
3518859;Guatapará - SP;    7709;Sudeste;Ate 50 mil hab.
3518909;Guzolândia - SP;    5307;Sudeste;Ate 50 mil hab.
3519006;Herculândia - SP;    9588;Sudeste;Ate 50 mil hab.
3519055;Holambra - SP;   15272;Sudeste;Ate 50 mil hab.
3519071;Hortolândia - SP;  234259;Sudeste;De 200 mil a 500 mil hab.
3519105;Iacanga - SP;   11858;Sudeste;Ate 50 mil hab.
3519204;Iacri - SP;    6295;Sudeste;Ate 50 mil hab.
3519253;Iaras - SP;    9517;Sudeste;Ate 50 mil hab.
3519303;Ibaté - SP;   35472;Sudeste;Ate 50 mil hab.
3519402;Ibirá - SP;   12518;Sudeste;Ate 50 mil hab.
3519501;Ibirarema - SP;    7841;Sudeste;Ate 50 mil hab.
3519600;Ibitinga - SP;   60600;Sudeste;De 50 mil a 200 mil hab.
3519709;Ibiúna - SP;   79479;Sudeste;De 50 mil a 200 mil hab.
3519808;Icém - SP;    8304;Sudeste;Ate 50 mil hab.
3519907;Iepê - SP;    8194;Sudeste;Ate 50 mil hab.
3520004;Igaraçu do Tietê - SP;   24749;Sudeste;Ate 50 mil hab.
3520103;Igarapava - SP;   30614;Sudeste;Ate 50 mil hab.
3520202;Igaratá - SP;    9583;Sudeste;Ate 50 mil hab.
3520301;Iguape - SP;   30989;Sudeste;Ate 50 mil hab.
3520400;Ilhabela - SP;   35591;Sudeste;Ate 50 mil hab.
3520426;Ilha Comprida - SP;   11362;Sudeste;Ate 50 mil hab.
3520442;Ilha Solteira - SP;   26788;Sudeste;Ate 50 mil hab.
3520509;Indaiatuba - SP;  256223;Sudeste;De 200 mil a 500 mil hab.
3520608;Indiana - SP;    4879;Sudeste;Ate 50 mil hab.
3520707;Indiaporã - SP;    3886;Sudeste;Ate 50 mil hab.
3520806;Inúbia Paulista - SP;    4019;Sudeste;Ate 50 mil hab.
3520905;Ipaussu - SP;   15069;Sudeste;Ate 50 mil hab.
3521002;Iperó - SP;   37964;Sudeste;Ate 50 mil hab.
3521101;Ipeúna - SP;    7687;Sudeste;Ate 50 mil hab.
3521150;Ipiguá - SP;    5476;Sudeste;Ate 50 mil hab.
3521200;Iporanga - SP;    4199;Sudeste;Ate 50 mil hab.
3521309;Ipuã - SP;   16604;Sudeste;Ate 50 mil hab.
3521408;Iracemápolis - SP;   24614;Sudeste;Ate 50 mil hab.
3521507;Irapuã - SP;    8048;Sudeste;Ate 50 mil hab.
3521606;Irapuru - SP;    8325;Sudeste;Ate 50 mil hab.
3521705;Itaberá - SP;   17480;Sudeste;Ate 50 mil hab.
3521804;Itaí - SP;   27382;Sudeste;Ate 50 mil hab.
3521903;Itajobi - SP;   15297;Sudeste;Ate 50 mil hab.
3522000;Itaju - SP;    3887;Sudeste;Ate 50 mil hab.
3522109;Itanhaém - SP;  103102;Sudeste;De 50 mil a 200 mil hab.
3522158;Itaoca - SP;    3330;Sudeste;Ate 50 mil hab.
3522208;Itapecerica da Serra - SP;  177662;Sudeste;De 50 mil a 200 mil hab.
3522307;Itapetininga - SP;  165526;Sudeste;De 50 mil a 200 mil hab.
3522406;Itapeva - SP;   94804;Sudeste;De 50 mil a 200 mil hab.
3522505;Itapevi - SP;  240961;Sudeste;De 200 mil a 500 mil hab.
3522604;Itapira - SP;   75234;Sudeste;De 50 mil a 200 mil hab.
3522653;Itapirapuã Paulista - SP;    4268;Sudeste;Ate 50 mil hab.
3522703;Itápolis - SP;   43331;Sudeste;Ate 50 mil hab.
3522802;Itaporanga - SP;   15173;Sudeste;Ate 50 mil hab.
3522901;Itapuí - SP;   14147;Sudeste;Ate 50 mil hab.
3523008;Itapura - SP;    4951;Sudeste;Ate 50 mil hab.
3523107;Itaquaquecetuba - SP;  375011;Sudeste;De 200 mil a 500 mil hab.
3523206;Itararé - SP;   50642;Sudeste;De 50 mil a 200 mil hab.
3523305;Itariri - SP;   17598;Sudeste;Ate 50 mil hab.
3523404;Itatiba - SP;  122581;Sudeste;De 50 mil a 200 mil hab.
3523503;Itatinga - SP;   20921;Sudeste;Ate 50 mil hab.
3523602;Itirapina - SP;   18387;Sudeste;Ate 50 mil hab.
3523701;Itirapuã - SP;    6543;Sudeste;Ate 50 mil hab.
3523800;Itobi - SP;    7852;Sudeste;Ate 50 mil hab.
3523909;Itu - SP;  175568;Sudeste;De 50 mil a 200 mil hab.
3524006;Itupeva - SP;   62813;Sudeste;De 50 mil a 200 mil hab.
3524105;Ituverava - SP;   42045;Sudeste;Ate 50 mil hab.
3524204;Jaborandi - SP;    6946;Sudeste;Ate 50 mil hab.
3524303;Jaboticabal - SP;   77652;Sudeste;De 50 mil a 200 mil hab.
3524402;Jacareí - SP;  235416;Sudeste;De 200 mil a 500 mil hab.
3524501;Jaci - SP;    7196;Sudeste;Ate 50 mil hab.
3524600;Jacupiranga - SP;   17889;Sudeste;Ate 50 mil hab.
3524709;Jaguariúna - SP;   58722;Sudeste;De 50 mil a 200 mil hab.
3524808;Jales - SP;   49201;Sudeste;Ate 50 mil hab.
3524907;Jambeiro - SP;    6717;Sudeste;Ate 50 mil hab.
3525003;Jandira - SP;  126356;Sudeste;De 50 mil a 200 mil hab.
3525102;Jardinópolis - SP;   44970;Sudeste;Ate 50 mil hab.
3525201;Jarinu - SP;   30617;Sudeste;Ate 50 mil hab.
3525300;Jaú - SP;  151881;Sudeste;De 50 mil a 200 mil hab.
3525409;Jeriquara - SP;    3151;Sudeste;Ate 50 mil hab.
3525508;Joanópolis - SP;   13338;Sudeste;Ate 50 mil hab.
3525607;João Ramalho - SP;    4551;Sudeste;Ate 50 mil hab.
3525706;José Bonifácio - SP;   37366;Sudeste;Ate 50 mil hab.
3525805;Júlio Mesquita - SP;    4800;Sudeste;Ate 50 mil hab.
3525854;Jumirim - SP;    3418;Sudeste;Ate 50 mil hab.
3525904;Jundiaí - SP;  423006;Sudeste;De 200 mil a 500 mil hab.
3526001;Junqueirópolis - SP;   20831;Sudeste;Ate 50 mil hab.
3526100;Juquiá - SP;   18718;Sudeste;Ate 50 mil hab.
3526209;Juquitiba - SP;   31646;Sudeste;Ate 50 mil hab.
3526308;Lagoinha - SP;    4889;Sudeste;Ate 50 mil hab.
3526407;Laranjal Paulista - SP;   28785;Sudeste;Ate 50 mil hab.
3526506;Lavínia - SP;   12285;Sudeste;Ate 50 mil hab.
3526605;Lavrinhas - SP;    7311;Sudeste;Ate 50 mil hab.
3526704;Leme - SP;  104346;Sudeste;De 50 mil a 200 mil hab.
3526803;Lençóis Paulista - SP;   68990;Sudeste;De 50 mil a 200 mil hab.
3526902;Limeira - SP;  308482;Sudeste;De 200 mil a 500 mil hab.
3527009;Lindóia - SP;    8092;Sudeste;Ate 50 mil hab.
3527108;Lins - SP;   78503;Sudeste;De 50 mil a 200 mil hab.
3527207;Lorena - SP;   89125;Sudeste;De 50 mil a 200 mil hab.
3527256;Lourdes - SP;    2300;Sudeste;Ate 50 mil hab.
3527306;Louveira - SP;   49993;Sudeste;Ate 50 mil hab.
3527405;Lucélia - SP;   21886;Sudeste;Ate 50 mil hab.
3527504;Lucianópolis - SP;    2403;Sudeste;Ate 50 mil hab.
3527603;Luís Antônio - SP;   15292;Sudeste;Ate 50 mil hab.
3527702;Luiziânia - SP;    5855;Sudeste;Ate 50 mil hab.
3527801;Lupércio - SP;    4596;Sudeste;Ate 50 mil hab.
3527900;Lutécia - SP;    2636;Sudeste;Ate 50 mil hab.
3528007;Macatuba - SP;   17214;Sudeste;Ate 50 mil hab.
3528106;Macaubal - SP;    8147;Sudeste;Ate 50 mil hab.
3528205;Macedônia - SP;    3692;Sudeste;Ate 50 mil hab.
3528304;Magda - SP;    3102;Sudeste;Ate 50 mil hab.
3528403;Mairinque - SP;   47441;Sudeste;Ate 50 mil hab.
3528502;Mairiporã - SP;  101937;Sudeste;De 50 mil a 200 mil hab.
3528601;Manduri - SP;    9910;Sudeste;Ate 50 mil hab.
3528700;Marabá Paulista - SP;    5948;Sudeste;Ate 50 mil hab.
3528809;Maracaí - SP;   14036;Sudeste;Ate 50 mil hab.
3528858;Marapoama - SP;    3064;Sudeste;Ate 50 mil hab.
3528908;Mariápolis - SP;    4091;Sudeste;Ate 50 mil hab.
3529005;Marília - SP;  240590;Sudeste;De 200 mil a 500 mil hab.
3529104;Marinópolis - SP;    2106;Sudeste;Ate 50 mil hab.
3529203;Martinópolis - SP;   26628;Sudeste;Ate 50 mil hab.
3529302;Matão - SP;   83626;Sudeste;De 50 mil a 200 mil hab.
3529401;Mauá - SP;  477552;Sudeste;De 200 mil a 500 mil hab.
3529500;Mendonça - SP;    5565;Sudeste;Ate 50 mil hab.
3529609;Meridiano - SP;    3824;Sudeste;Ate 50 mil hab.
3529658;Mesópolis - SP;    1905;Sudeste;Ate 50 mil hab.
3529708;Miguelópolis - SP;   22355;Sudeste;Ate 50 mil hab.
3529807;Mineiros do Tietê - SP;   12966;Sudeste;Ate 50 mil hab.
3529906;Miracatu - SP;   19643;Sudeste;Ate 50 mil hab.
3530003;Mira Estrela - SP;    3106;Sudeste;Ate 50 mil hab.
3530102;Mirandópolis - SP;   29706;Sudeste;Ate 50 mil hab.
3530201;Mirante do Paranapanema - SP;   18338;Sudeste;Ate 50 mil hab.
3530300;Mirassol - SP;   60303;Sudeste;De 50 mil a 200 mil hab.
3530409;Mirassolândia - SP;    4919;Sudeste;Ate 50 mil hab.
3530508;Mococa - SP;   68980;Sudeste;De 50 mil a 200 mil hab.
3530607;Mogi das Cruzes - SP;  450785;Sudeste;De 200 mil a 500 mil hab.
3530706;Mogi Guaçu - SP;  153033;Sudeste;De 50 mil a 200 mil hab.
3530805;Mogi Mirim - SP;   93650;Sudeste;De 50 mil a 200 mil hab.
3530904;Mombuca - SP;    3508;Sudeste;Ate 50 mil hab.
3531001;Monções - SP;    2267;Sudeste;Ate 50 mil hab.
3531100;Mongaguá - SP;   57648;Sudeste;De 50 mil a 200 mil hab.
3531209;Monte Alegre do Sul - SP;    8111;Sudeste;Ate 50 mil hab.
3531308;Monte Alto - SP;   50772;Sudeste;De 50 mil a 200 mil hab.
3531407;Monte Aprazível - SP;   25373;Sudeste;Ate 50 mil hab.
3531506;Monte Azul Paulista - SP;   18968;Sudeste;Ate 50 mil hab.
3531605;Monte Castelo - SP;    4166;Sudeste;Ate 50 mil hab.
3531704;Monteiro Lobato - SP;    4696;Sudeste;Ate 50 mil hab.
3531803;Monte Mor - SP;   60754;Sudeste;De 50 mil a 200 mil hab.
3531902;Morro Agudo - SP;   33288;Sudeste;Ate 50 mil hab.
3532009;Morungaba - SP;   13781;Sudeste;Ate 50 mil hab.
3532058;Motuca - SP;    4795;Sudeste;Ate 50 mil hab.
3532108;Murutinga do Sul - SP;    4506;Sudeste;Ate 50 mil hab.
3532157;Nantes - SP;    3179;Sudeste;Ate 50 mil hab.
3532207;Narandiba - SP;    4904;Sudeste;Ate 50 mil hab.
3532306;Natividade da Serra - SP;    6642;Sudeste;Ate 50 mil hab.
3532405;Nazaré Paulista - SP;   18698;Sudeste;Ate 50 mil hab.
3532504;Neves Paulista - SP;    8923;Sudeste;Ate 50 mil hab.
3532603;Nhandeara - SP;   11527;Sudeste;Ate 50 mil hab.
3532702;Nipoã - SP;    5298;Sudeste;Ate 50 mil hab.
3532801;Nova Aliança - SP;    7068;Sudeste;Ate 50 mil hab.
3532827;Nova Campina - SP;    9860;Sudeste;Ate 50 mil hab.
3532843;Nova Canaã Paulista - SP;    1852;Sudeste;Ate 50 mil hab.
3532868;Nova Castilho - SP;    1278;Sudeste;Ate 50 mil hab.
3532900;Nova Europa - SP;   11355;Sudeste;Ate 50 mil hab.
3533007;Nova Granada - SP;   21689;Sudeste;Ate 50 mil hab.
3533106;Nova Guataporanga - SP;    2325;Sudeste;Ate 50 mil hab.
3533205;Nova Independência - SP;    4053;Sudeste;Ate 50 mil hab.
3533254;Novais - SP;    5945;Sudeste;Ate 50 mil hab.
3533304;Nova Luzitânia - SP;    4160;Sudeste;Ate 50 mil hab.
3533403;Nova Odessa - SP;   60956;Sudeste;De 50 mil a 200 mil hab.
3533502;Novo Horizonte - SP;   41414;Sudeste;Ate 50 mil hab.
3533601;Nuporanga - SP;    7478;Sudeste;Ate 50 mil hab.
3533700;Ocauçu - SP;    4291;Sudeste;Ate 50 mil hab.
3533809;Óleo - SP;    2471;Sudeste;Ate 50 mil hab.
3533908;Olímpia - SP;   55130;Sudeste;De 50 mil a 200 mil hab.
3534005;Onda Verde - SP;    4422;Sudeste;Ate 50 mil hab.
3534104;Oriente - SP;    6542;Sudeste;Ate 50 mil hab.
3534203;Orindiúva - SP;    7194;Sudeste;Ate 50 mil hab.
3534302;Orlândia - SP;   44360;Sudeste;Ate 50 mil hab.
3534401;Osasco - SP;  699944;Sudeste;Acima de 500 mil hab.
3534500;Oscar Bressane - SP;    2603;Sudeste;Ate 50 mil hab.
3534609;Osvaldo Cruz - SP;   33000;Sudeste;Ate 50 mil hab.
3534708;Ourinhos - SP;  114352;Sudeste;De 50 mil a 200 mil hab.
3534757;Ouroeste - SP;   10539;Sudeste;Ate 50 mil hab.
3534807;Ouro Verde - SP;    8620;Sudeste;Ate 50 mil hab.
3534906;Pacaembu - SP;   14263;Sudeste;Ate 50 mil hab.
3535002;Palestina - SP;   13123;Sudeste;Ate 50 mil hab.
3535101;Palmares Paulista - SP;   13486;Sudeste;Ate 50 mil hab.
3535200;Palmeira d'Oeste - SP;    9227;Sudeste;Ate 50 mil hab.
3535309;Palmital - SP;   22272;Sudeste;Ate 50 mil hab.
3535408;Panorama - SP;   15862;Sudeste;Ate 50 mil hab.
3535507;Paraguaçu Paulista - SP;   45945;Sudeste;Ate 50 mil hab.
3535606;Paraibuna - SP;   18263;Sudeste;Ate 50 mil hab.
3535705;Paraíso - SP;    6496;Sudeste;Ate 50 mil hab.
3535804;Paranapanema - SP;   20395;Sudeste;Ate 50 mil hab.
3535903;Paranapuã - SP;    4095;Sudeste;Ate 50 mil hab.
3536000;Parapuã - SP;   10949;Sudeste;Ate 50 mil hab.
3536109;Pardinho - SP;    6508;Sudeste;Ate 50 mil hab.
3536208;Pariquera-Açu - SP;   19723;Sudeste;Ate 50 mil hab.
3536257;Parisi - SP;    2169;Sudeste;Ate 50 mil hab.
3536307;Patrocínio Paulista - SP;   14807;Sudeste;Ate 50 mil hab.
3536406;Paulicéia - SP;    7454;Sudeste;Ate 50 mil hab.
3536505;Paulínia - SP;  112003;Sudeste;De 50 mil a 200 mil hab.
3536570;Paulistânia - SP;    1834;Sudeste;Ate 50 mil hab.
3536604;Paulo de Faria - SP;    8959;Sudeste;Ate 50 mil hab.
3536703;Pederneiras - SP;   47111;Sudeste;Ate 50 mil hab.
3536802;Pedra Bela - SP;    6110;Sudeste;Ate 50 mil hab.
3536901;Pedranópolis - SP;    2481;Sudeste;Ate 50 mil hab.
3537008;Pedregulho - SP;   16811;Sudeste;Ate 50 mil hab.
3537107;Pedreira - SP;   48463;Sudeste;Ate 50 mil hab.
3537156;Pedrinhas Paulista - SP;    3101;Sudeste;Ate 50 mil hab.
3537206;Pedro de Toledo - SP;   11421;Sudeste;Ate 50 mil hab.
3537305;Penápolis - SP;   63757;Sudeste;De 50 mil a 200 mil hab.
3537404;Pereira Barreto - SP;   25677;Sudeste;Ate 50 mil hab.
3537503;Pereiras - SP;    8773;Sudeste;Ate 50 mil hab.
3537602;Peruíbe - SP;   69001;Sudeste;De 50 mil a 200 mil hab.
3537701;Piacatu - SP;    6038;Sudeste;Ate 50 mil hab.
3537800;Piedade - SP;   55542;Sudeste;De 50 mil a 200 mil hab.
3537909;Pilar do Sul - SP;   29402;Sudeste;Ate 50 mil hab.
3538006;Pindamonhangaba - SP;  170132;Sudeste;De 50 mil a 200 mil hab.
3538105;Pindorama - SP;   17216;Sudeste;Ate 50 mil hab.
3538204;Pinhalzinho - SP;   15388;Sudeste;Ate 50 mil hab.
3538303;Piquerobi - SP;    3699;Sudeste;Ate 50 mil hab.
3538501;Piquete - SP;   13575;Sudeste;Ate 50 mil hab.
3538600;Piracaia - SP;   27462;Sudeste;Ate 50 mil hab.
3538709;Piracicaba - SP;  407252;Sudeste;De 200 mil a 500 mil hab.
3538808;Piraju - SP;   29869;Sudeste;Ate 50 mil hab.
3538907;Pirajuí - SP;   25719;Sudeste;Ate 50 mil hab.
3539004;Pirangi - SP;   11471;Sudeste;Ate 50 mil hab.
3539103;Pirapora do Bom Jesus - SP;   19178;Sudeste;Ate 50 mil hab.
3539202;Pirapozinho - SP;   27754;Sudeste;Ate 50 mil hab.
3539301;Pirassununga - SP;   76877;Sudeste;De 50 mil a 200 mil hab.
3539400;Piratininga - SP;   13765;Sudeste;Ate 50 mil hab.
3539509;Pitangueiras - SP;   40080;Sudeste;Ate 50 mil hab.
3539608;Planalto - SP;    5304;Sudeste;Ate 50 mil hab.
3539707;Platina - SP;    3578;Sudeste;Ate 50 mil hab.
3539806;Poá - SP;  118349;Sudeste;De 50 mil a 200 mil hab.
3539905;Poloni - SP;    6113;Sudeste;Ate 50 mil hab.
3540002;Pompéia - SP;   22172;Sudeste;Ate 50 mil hab.
3540101;Pongaí - SP;    3400;Sudeste;Ate 50 mil hab.
3540200;Pontal - SP;   50852;Sudeste;De 50 mil a 200 mil hab.
3540259;Pontalinda - SP;    4674;Sudeste;Ate 50 mil hab.
3540309;Pontes Gestal - SP;    2577;Sudeste;Ate 50 mil hab.
3540408;Populina - SP;    4152;Sudeste;Ate 50 mil hab.
3540507;Porangaba - SP;   10067;Sudeste;Ate 50 mil hab.
3540606;Porto Feliz - SP;   53402;Sudeste;De 50 mil a 200 mil hab.
3540705;Porto Ferreira - SP;   56504;Sudeste;De 50 mil a 200 mil hab.
3540754;Potim - SP;   25130;Sudeste;Ate 50 mil hab.
3540804;Potirendaba - SP;   17516;Sudeste;Ate 50 mil hab.
3540853;Pracinha - SP;    4212;Sudeste;Ate 50 mil hab.
3540903;Pradópolis - SP;   21873;Sudeste;Ate 50 mil hab.
3541000;Praia Grande - SP;  330845;Sudeste;De 200 mil a 500 mil hab.
3541059;Pratânia - SP;    5317;Sudeste;Ate 50 mil hab.
3541109;Presidente Alves - SP;    4080;Sudeste;Ate 50 mil hab.
3541208;Presidente Bernardes - SP;   13023;Sudeste;Ate 50 mil hab.
3541307;Presidente Epitácio - SP;   44389;Sudeste;Ate 50 mil hab.
3541406;Presidente Prudente - SP;  230371;Sudeste;De 200 mil a 500 mil hab.
3541505;Presidente Venceslau - SP;   39583;Sudeste;Ate 50 mil hab.
3541604;Promissão - SP;   40828;Sudeste;Ate 50 mil hab.
3541653;Quadra - SP;    3854;Sudeste;Ate 50 mil hab.
3541703;Quatá - SP;   14210;Sudeste;Ate 50 mil hab.
3541802;Queiroz - SP;    3460;Sudeste;Ate 50 mil hab.
3541901;Queluz - SP;   13606;Sudeste;Ate 50 mil hab.
3542008;Quintana - SP;    6688;Sudeste;Ate 50 mil hab.
3542107;Rafard - SP;    9101;Sudeste;Ate 50 mil hab.
3542206;Rancharia - SP;   29726;Sudeste;Ate 50 mil hab.
3542305;Redenção da Serra - SP;    3839;Sudeste;Ate 50 mil hab.
3542404;Regente Feijó - SP;   20394;Sudeste;Ate 50 mil hab.
3542503;Reginópolis - SP;    9837;Sudeste;Ate 50 mil hab.
3542602;Registro - SP;   56393;Sudeste;De 50 mil a 200 mil hab.
3542701;Restinga - SP;    7679;Sudeste;Ate 50 mil hab.
3542800;Ribeira - SP;    3330;Sudeste;Ate 50 mil hab.
3542909;Ribeirão Bonito - SP;   13299;Sudeste;Ate 50 mil hab.
3543006;Ribeirão Branco - SP;   16211;Sudeste;Ate 50 mil hab.
3543105;Ribeirão Corrente - SP;    4752;Sudeste;Ate 50 mil hab.
3543204;Ribeirão do Sul - SP;    4539;Sudeste;Ate 50 mil hab.
3543238;Ribeirão dos Índios - SP;    2224;Sudeste;Ate 50 mil hab.
3543253;Ribeirão Grande - SP;    7679;Sudeste;Ate 50 mil hab.
3543303;Ribeirão Pires - SP;  124159;Sudeste;De 50 mil a 200 mil hab.
3543402;Ribeirão Preto - SP;  711825;Sudeste;Acima de 500 mil hab.
3543501;Riversul - SP;    5443;Sudeste;Ate 50 mil hab.
3543600;Rifaina - SP;    3640;Sudeste;Ate 50 mil hab.
3543709;Rincão - SP;   10812;Sudeste;Ate 50 mil hab.
3543808;Rinópolis - SP;    9961;Sudeste;Ate 50 mil hab.
3543907;Rio Claro - SP;  208008;Sudeste;De 200 mil a 500 mil hab.
3544004;Rio das Pedras - SP;   35738;Sudeste;Ate 50 mil hab.
3544103;Rio Grande da Serra - SP;   51436;Sudeste;De 50 mil a 200 mil hab.
3544202;Riolândia - SP;   12689;Sudeste;Ate 50 mil hab.
3544251;Rosana - SP;   16281;Sudeste;Ate 50 mil hab.
3544301;Roseira - SP;   10801;Sudeste;Ate 50 mil hab.
3544400;Rubiácea - SP;    3162;Sudeste;Ate 50 mil hab.
3544509;Rubinéia - SP;    3170;Sudeste;Ate 50 mil hab.
3544608;Sabino - SP;    5614;Sudeste;Ate 50 mil hab.
3544707;Sagres - SP;    2430;Sudeste;Ate 50 mil hab.
3544806;Sales - SP;    6407;Sudeste;Ate 50 mil hab.
3544905;Sales Oliveira - SP;   11998;Sudeste;Ate 50 mil hab.
3545001;Salesópolis - SP;   17252;Sudeste;Ate 50 mil hab.
3545100;Salmourão - SP;    5337;Sudeste;Ate 50 mil hab.
3545159;Saltinho - SP;    8393;Sudeste;Ate 50 mil hab.
3545209;Salto - SP;  119736;Sudeste;De 50 mil a 200 mil hab.
3545308;Salto de Pirapora - SP;   45860;Sudeste;Ate 50 mil hab.
3545407;Salto Grande - SP;    9364;Sudeste;Ate 50 mil hab.
3545506;Sandovalina - SP;    4354;Sudeste;Ate 50 mil hab.
3545605;Santa Adélia - SP;   15561;Sudeste;Ate 50 mil hab.
3545704;Santa Albertina - SP;    6022;Sudeste;Ate 50 mil hab.
3545803;Santa Bárbara d'Oeste - SP;  194390;Sudeste;De 50 mil a 200 mil hab.
3546009;Santa Branca - SP;   14857;Sudeste;Ate 50 mil hab.
3546108;Santa Clara d'Oeste - SP;    2113;Sudeste;Ate 50 mil hab.
3546207;Santa Cruz da Conceição - SP;    4544;Sudeste;Ate 50 mil hab.
3546256;Santa Cruz da Esperança - SP;    2153;Sudeste;Ate 50 mil hab.
3546306;Santa Cruz das Palmeiras - SP;   34737;Sudeste;Ate 50 mil hab.
3546405;Santa Cruz do Rio Pardo - SP;   47943;Sudeste;Ate 50 mil hab.
3546504;Santa Ernestina - SP;    5588;Sudeste;Ate 50 mil hab.
